id,ket_waktu,nama_marketplace,jenis_barang,total_penjualan,status_promosi
62260,18-04-14,Blibli,Perlengkapan Bayi,4.0,0
62261,18-04-14,Blibli,Perlengkapan Camping,23.0,0
62262,18-04-14,Blibli,Novel,0.0,0
62263,18-04-14,Blibli,Daging,10.074,0
62264,18-04-14,Blibli,Perlengkapan Ibadah,102.0,0
62265,18-04-14,Blibli,Perlengkapan Petshop,0.0,0
62266,18-04-14,Blibli,Voucher Game dan Layanan,0.0,0
62267,18-04-14,Blibli,Daging Putih,79.339,0
62268,18-04-14,Blibli,Kuliner,2.0,0
62269,18-04-14,Blibli,Peralatan Olahraga,0.0,0
62270,18-04-14,Blibli,Alat Tulis dan Kantor,0.0,0
62271,18-04-14,Blibli,Hasil Laut,0.0,0
62272,18-04-14,Shopee,Otomotif,3.0,0
62273,18-04-14,Shopee,Perlengkapan Bayi,0.0,0
62274,18-04-14,Shopee,Produk Kecantikan,1.0,0
62275,18-04-14,Shopee,Minuman,549.0,0
62276,18-04-14,Shopee,Buku dan Novel,0.0,0
62277,18-04-14,Shopee,Roti,159.0,0
62278,18-04-14,Shopee,Perlengkapan Kado,0.0,0
62279,18-04-14,Shopee,Peralatan Rumah Tangga,502.0,0
62280,18-04-14,Shopee,Kebutuhan Sehari-hari,279.0,0
62281,18-04-14,Shopee,Makanan Jadi,82.0,0
62282,18-04-14,Shopee,Telur Ayam,52.0,0
62283,18-04-14,Shopee,Makanan Beku KemasanS,19.0,0
62284,18-04-14,Shopee,Sayur,1740.0,0
62285,18-04-14,Shopee,Buah,2.0,0
62286,18-04-14,Shopee,Gadget dan Aksesoris Handphone,1.0,0
62287,18-04-14,Shopee,IoT dan Smart Home,0.0,0
62288,18-04-14,Shopee,Peralatan Portable,0.0,0
62289,18-04-14,Shopee,Alat Elektronik Rumah,0.0,0
62290,18-04-14,Shopee,Perawatan Kesehatan,0.0,0
62291,18-04-14,Shopee,Fashion Wanita,0.0,0
62292,18-04-14,Shopee,Tanaman Hias,0.0,0
62293,18-04-14,Shopee,Perlengkapan Bayi,3.0,0
62294,18-04-14,Shopee,Perlengkapan Camping,150.0,0
62295,18-04-14,Shopee,Novel,0.0,0
62296,18-04-14,Shopee,Daging,35.446,0
62297,18-04-14,Shopee,Perlengkapan Ibadah,80.0,0
62298,18-04-14,Shopee,Perlengkapan Petshop,0.0,0
62299,18-04-14,Shopee,Voucher Game dan Layanan,0.0,0
62300,18-04-14,Shopee,Daging Putih,68.971,0
62301,18-04-14,Shopee,Kuliner,30.0,0
62302,18-04-14,Shopee,Peralatan Olahraga,0.0,0
62303,18-04-14,Shopee,Alat Tulis dan Kantor,0.0,0
62304,18-04-14,Shopee,Hasil Laut,0.0,0
62305,19-04-14,Lazada,Otomotif,4.0,0
62306,19-04-14,Lazada,Perlengkapan Bayi,0.0,0
62307,19-04-14,Lazada,Produk Kecantikan,2.0,0
62308,19-04-14,Lazada,Minuman,1087.0,0
62309,19-04-14,Lazada,Buku dan Novel,0.0,0
62310,19-04-14,Lazada,Roti,238.0,0
62311,19-04-14,Lazada,Perlengkapan Kado,0.0,0
62312,19-04-14,Lazada,Peralatan Rumah Tangga,745.0,0
62313,19-04-14,Lazada,Kebutuhan Sehari-hari,426.0,0
62314,19-04-14,Lazada,Makanan Jadi,271.0,0
62315,19-04-14,Lazada,Telur Ayam,146.0,0
62316,19-04-14,Lazada,Makanan Beku KemasanS,38.0,0
62317,19-04-14,Lazada,Sayur,2729.0,0
62318,19-04-14,Lazada,Buah,14.0,0
62319,19-04-14,Lazada,Gadget dan Aksesoris Handphone,0.0,0
62320,19-04-14,Lazada,IoT dan Smart Home,0.0,0
62321,19-04-14,Lazada,Peralatan Portable,0.0,0
62322,19-04-14,Lazada,Alat Elektronik Rumah,0.0,0
62323,19-04-14,Lazada,Perawatan Kesehatan,0.0,0
62324,19-04-14,Lazada,Fashion Wanita,0.0,0
62325,19-04-14,Lazada,Tanaman Hias,0.0,0
62326,19-04-14,Lazada,Perlengkapan Bayi,6.0,0
62327,19-04-14,Lazada,Perlengkapan Camping,133.0,0
62328,19-04-14,Lazada,Novel,0.0,0
62329,19-04-14,Lazada,Daging,82.624,0
62330,19-04-14,Lazada,Perlengkapan Ibadah,119.0,0
62331,19-04-14,Lazada,Perlengkapan Petshop,0.0,0
62332,19-04-14,Lazada,Voucher Game dan Layanan,0.0,0
62333,19-04-14,Lazada,Daging Putih,263.447,0
62334,19-04-14,Lazada,Kuliner,15.0,0
62335,19-04-14,Lazada,Peralatan Olahraga,0.0,0
62336,19-04-14,Lazada,Alat Tulis dan Kantor,0.0,0
62337,19-04-14,Lazada,Hasil Laut,0.0,0
62338,19-04-14,Tokopedia,Otomotif,5.0,0
62339,19-04-14,Tokopedia,Perlengkapan Bayi,0.0,0
62340,19-04-14,Tokopedia,Produk Kecantikan,2.0,0
62341,19-04-14,Tokopedia,Minuman,1704.0,0
62342,19-04-14,Tokopedia,Buku dan Novel,0.0,0
62343,19-04-14,Tokopedia,Roti,184.0,0
62344,19-04-14,Tokopedia,Perlengkapan Kado,0.0,0
62345,19-04-14,Tokopedia,Peralatan Rumah Tangga,1098.0,0
62346,19-04-14,Tokopedia,Kebutuhan Sehari-hari,553.0,0
62347,19-04-14,Tokopedia,Makanan Jadi,406.0,0
62348,19-04-14,Tokopedia,Telur Ayam,209.0,0
62349,19-04-14,Tokopedia,Makanan Beku KemasanS,61.0,0
62350,19-04-14,Tokopedia,Sayur,3484.0,0
62351,19-04-14,Tokopedia,Buah,6.0,0
62352,19-04-14,Tokopedia,Gadget dan Aksesoris Handphone,1.0,0
62353,19-04-14,Tokopedia,IoT dan Smart Home,0.0,0
62354,19-04-14,Tokopedia,Peralatan Portable,0.0,0
62355,19-04-14,Tokopedia,Alat Elektronik Rumah,2.0,0
62356,19-04-14,Tokopedia,Perawatan Kesehatan,0.0,0
62357,19-04-14,Tokopedia,Fashion Wanita,0.0,0
62358,19-04-14,Tokopedia,Tanaman Hias,0.0,0
62359,19-04-14,Tokopedia,Perlengkapan Bayi,6.0,0
62360,19-04-14,Tokopedia,Perlengkapan Camping,86.0,0
62361,19-04-14,Tokopedia,Novel,0.0,0
62362,19-04-14,Tokopedia,Daging,203.511,0
62363,19-04-14,Tokopedia,Perlengkapan Ibadah,165.0,0
62364,19-04-14,Tokopedia,Perlengkapan Petshop,0.0,0
62365,19-04-14,Tokopedia,Voucher Game dan Layanan,0.0,0
62366,19-04-14,Tokopedia,Daging Putih,278.912,0
62367,19-04-14,Tokopedia,Kuliner,55.0,0
62368,19-04-14,Tokopedia,Peralatan Olahraga,0.0,0
62369,19-04-14,Tokopedia,Alat Tulis dan Kantor,0.0,0
62370,19-04-14,Tokopedia,Hasil Laut,23.0,0
62371,19-04-14,Blibli,Otomotif,3.0,0
62372,19-04-14,Blibli,Perlengkapan Bayi,0.0,0
62373,19-04-14,Blibli,Produk Kecantikan,0.0,0
62374,19-04-14,Blibli,Minuman,282.0,0
62375,19-04-14,Blibli,Buku dan Novel,0.0,0
62376,19-04-14,Blibli,Roti,92.0,0
62377,19-04-14,Blibli,Perlengkapan Kado,0.0,0
62378,19-04-14,Blibli,Peralatan Rumah Tangga,359.0,0
62379,19-04-14,Blibli,Kebutuhan Sehari-hari,182.0,0
62380,19-04-14,Blibli,Makanan Jadi,71.0,0
62381,19-04-14,Blibli,Telur Ayam,131.0,0
62382,19-04-14,Blibli,Makanan Beku KemasanS,16.0,0
62383,19-04-14,Blibli,Sayur,1226.0,0
62384,19-04-14,Blibli,Buah,3.0,0
62385,19-04-14,Blibli,Gadget dan Aksesoris Handphone,3.0,0
62386,19-04-14,Blibli,IoT dan Smart Home,0.0,0
62387,19-04-14,Blibli,Peralatan Portable,0.0,0
62388,19-04-14,Blibli,Alat Elektronik Rumah,0.0,0
62389,19-04-14,Blibli,Perawatan Kesehatan,0.0,0
62390,19-04-14,Blibli,Fashion Wanita,0.0,0
62391,19-04-14,Blibli,Tanaman Hias,0.0,0
62392,19-04-14,Blibli,Perlengkapan Bayi,4.0,0
62393,19-04-14,Blibli,Perlengkapan Camping,97.0,0
62394,19-04-14,Blibli,Novel,0.0,0
62395,19-04-14,Blibli,Daging,19.279,0
62396,19-04-14,Blibli,Perlengkapan Ibadah,100.0,0
62397,19-04-14,Blibli,Perlengkapan Petshop,0.0,0
62398,19-04-14,Blibli,Voucher Game dan Layanan,0.0,0
62399,19-04-14,Blibli,Daging Putih,82.743.004,0
62400,19-04-14,Blibli,Kuliner,5.0,0
62401,19-04-14,Blibli,Peralatan Olahraga,0.0,0
62402,19-04-14,Blibli,Alat Tulis dan Kantor,0.0,0
62403,19-04-14,Blibli,Hasil Laut,0.0,0
62404,19-04-14,Shopee,Otomotif,2.0,0
62405,19-04-14,Shopee,Perlengkapan Bayi,0.0,0
62406,19-04-14,Shopee,Produk Kecantikan,1.0,0
62407,19-04-14,Shopee,Minuman,1006.0,0
62408,19-04-14,Shopee,Buku dan Novel,0.0,0
62409,19-04-14,Shopee,Roti,269.0,0
62410,19-04-14,Shopee,Perlengkapan Kado,0.0,0
62411,19-04-14,Shopee,Peralatan Rumah Tangga,1441.0,0
62412,19-04-14,Shopee,Kebutuhan Sehari-hari,463.0,0
62413,19-04-14,Shopee,Makanan Jadi,224.0,0
62414,19-04-14,Shopee,Telur Ayam,96.0,0
62415,19-04-14,Shopee,Makanan Beku KemasanS,86.526,0
62416,19-04-14,Shopee,Sayur,4562.0,0
62417,19-04-14,Shopee,Buah,7.0,0
62418,19-04-14,Shopee,Gadget dan Aksesoris Handphone,3.0,0
62419,19-04-14,Shopee,IoT dan Smart Home,0.0,0
62420,19-04-14,Shopee,Peralatan Portable,0.0,0
62421,19-04-14,Shopee,Alat Elektronik Rumah,0.0,0
62422,19-04-14,Shopee,Perawatan Kesehatan,0.0,0
62423,19-04-14,Shopee,Fashion Wanita,0.0,0
62424,19-04-14,Shopee,Tanaman Hias,0.0,0
62425,19-04-14,Shopee,Perlengkapan Bayi,7.0,0
62426,19-04-14,Shopee,Perlengkapan Camping,89.0,0
62427,19-04-14,Shopee,Novel,0.0,0
62428,19-04-14,Shopee,Daging,100.067,0
62429,19-04-14,Shopee,Perlengkapan Ibadah,233.0,0
62430,19-04-14,Shopee,Perlengkapan Petshop,0.0,0
62431,19-04-14,Shopee,Voucher Game dan Layanan,0.0,0
62432,19-04-14,Shopee,Daging Putih,151.208,0
62433,19-04-14,Shopee,Kuliner,27.0,0
62434,19-04-14,Shopee,Peralatan Olahraga,0.0,0
62435,19-04-14,Shopee,Alat Tulis dan Kantor,0.0,0
62436,19-04-14,Shopee,Hasil Laut,7.0,0
62437,20-04-14,Lazada,Otomotif,1.0,0
62438,20-04-14,Lazada,Perlengkapan Bayi,0.0,0
62439,20-04-14,Lazada,Produk Kecantikan,0.0,0
62440,20-04-14,Lazada,Minuman,768.0,0
62441,20-04-14,Lazada,Buku dan Novel,0.0,0
62442,20-04-14,Lazada,Roti,246.0,0
62443,20-04-14,Lazada,Perlengkapan Kado,0.0,0
62444,20-04-14,Lazada,Peralatan Rumah Tangga,644.0,0
62445,20-04-14,Lazada,Kebutuhan Sehari-hari,424.0,0
62446,20-04-14,Lazada,Makanan Jadi,172.0,0
62447,20-04-14,Lazada,Telur Ayam,103.0,0
62448,20-04-14,Lazada,Makanan Beku KemasanS,28.0,0
62449,20-04-14,Lazada,Sayur,2321.0,0
62450,20-04-14,Lazada,Buah,6.0,0
62451,20-04-14,Lazada,Gadget dan Aksesoris Handphone,0.0,0
62452,20-04-14,Lazada,IoT dan Smart Home,0.0,0
62453,20-04-14,Lazada,Peralatan Portable,0.0,0
62454,20-04-14,Lazada,Alat Elektronik Rumah,1.0,0
62455,20-04-14,Lazada,Perawatan Kesehatan,0.0,0
62456,20-04-14,Lazada,Fashion Wanita,0.0,0
62457,20-04-14,Lazada,Tanaman Hias,0.0,0
62458,20-04-14,Lazada,Perlengkapan Bayi,2.0,0
62459,20-04-14,Lazada,Perlengkapan Camping,0.0,0
62460,20-04-14,Lazada,Novel,0.0,0
62461,20-04-14,Lazada,Daging,83.412,0
62462,20-04-14,Lazada,Perlengkapan Ibadah,96.0,0
62463,20-04-14,Lazada,Perlengkapan Petshop,0.0,0
62464,20-04-14,Lazada,Voucher Game dan Layanan,0.0,0
62465,20-04-14,Lazada,Daging Putih,290.086,0
62466,20-04-14,Lazada,Kuliner,20.0,0
62467,20-04-14,Lazada,Peralatan Olahraga,0.0,0
62468,20-04-14,Lazada,Alat Tulis dan Kantor,0.0,0
62469,20-04-14,Lazada,Hasil Laut,0.0,0
62470,20-04-14,Tokopedia,Otomotif,11.0,0
62471,20-04-14,Tokopedia,Perlengkapan Bayi,0.0,0
62472,20-04-14,Tokopedia,Produk Kecantikan,3.0,0
62473,20-04-14,Tokopedia,Minuman,1454.0,0
62474,20-04-14,Tokopedia,Buku dan Novel,0.0,0
62475,20-04-14,Tokopedia,Roti,234.0,0
62476,20-04-14,Tokopedia,Perlengkapan Kado,0.0,0
62477,20-04-14,Tokopedia,Peralatan Rumah Tangga,1139.0,0
62478,20-04-14,Tokopedia,Kebutuhan Sehari-hari,759.0,0
62479,20-04-14,Tokopedia,Makanan Jadi,450.0,0
62480,20-04-14,Tokopedia,Telur Ayam,129.0,0
62481,20-04-14,Tokopedia,Makanan Beku KemasanS,44.0,0
62482,20-04-14,Tokopedia,Sayur,4129.0,0
62483,20-04-14,Tokopedia,Buah,9.0,0
62484,20-04-14,Tokopedia,Gadget dan Aksesoris Handphone,0.0,0
62485,20-04-14,Tokopedia,IoT dan Smart Home,0.0,0
62486,20-04-14,Tokopedia,Peralatan Portable,0.0,0
62487,20-04-14,Tokopedia,Alat Elektronik Rumah,0.0,0
62488,20-04-14,Tokopedia,Perawatan Kesehatan,0.0,0
62489,20-04-14,Tokopedia,Fashion Wanita,0.0,0
62490,20-04-14,Tokopedia,Tanaman Hias,0.0,0
62491,20-04-14,Tokopedia,Perlengkapan Bayi,3.0,0
62492,20-04-14,Tokopedia,Perlengkapan Camping,0.0,0
62493,20-04-14,Tokopedia,Novel,0.0,0
62494,20-04-14,Tokopedia,Daging,251.658,0
62495,20-04-14,Tokopedia,Perlengkapan Ibadah,185.0,0
62496,20-04-14,Tokopedia,Perlengkapan Petshop,0.0,0
62497,20-04-14,Tokopedia,Voucher Game dan Layanan,0.0,0
62498,20-04-14,Tokopedia,Daging Putih,403.426,0
62499,20-04-14,Tokopedia,Kuliner,80.0,0
62500,20-04-14,Tokopedia,Peralatan Olahraga,0.0,0
62501,20-04-14,Tokopedia,Alat Tulis dan Kantor,0.0,0
62502,20-04-14,Tokopedia,Hasil Laut,12.0,0
62503,20-04-14,Blibli,Otomotif,0.0,0
62504,20-04-14,Blibli,Perlengkapan Bayi,0.0,0
62505,20-04-14,Blibli,Produk Kecantikan,0.0,0
62506,20-04-14,Blibli,Minuman,280.0,0
62507,20-04-14,Blibli,Buku dan Novel,0.0,0
62508,20-04-14,Blibli,Roti,101.0,0
62509,20-04-14,Blibli,Perlengkapan Kado,0.0,0
62510,20-04-14,Blibli,Peralatan Rumah Tangga,369.0,0
62511,20-04-14,Blibli,Kebutuhan Sehari-hari,197.0,0
62512,20-04-14,Blibli,Makanan Jadi,79.0,0
62513,20-04-14,Blibli,Telur Ayam,160.0,0
62514,20-04-14,Blibli,Makanan Beku KemasanS,20.0,0
62515,20-04-14,Blibli,Sayur,1294.0,0
62516,20-04-14,Blibli,Buah,2.0,0
62517,20-04-14,Blibli,Gadget dan Aksesoris Handphone,1.0,0
62518,20-04-14,Blibli,IoT dan Smart Home,0.0,0
62519,20-04-14,Blibli,Peralatan Portable,0.0,0
62520,20-04-14,Blibli,Alat Elektronik Rumah,0.0,0
62521,20-04-14,Blibli,Perawatan Kesehatan,0.0,0
62522,20-04-14,Blibli,Fashion Wanita,0.0,0
62523,20-04-14,Blibli,Tanaman Hias,0.0,0
62524,20-04-14,Blibli,Perlengkapan Bayi,3.0,0
62525,20-04-14,Blibli,Perlengkapan Camping,0.0,0
62526,20-04-14,Blibli,Novel,0.0,0
62527,20-04-14,Blibli,Daging,36.41,0
62528,20-04-14,Blibli,Perlengkapan Ibadah,96.0,0
62529,20-04-14,Blibli,Perlengkapan Petshop,0.0,0
62530,20-04-14,Blibli,Voucher Game dan Layanan,0.0,0
62531,20-04-14,Blibli,Daging Putih,44.495,0
62532,20-04-14,Blibli,Kuliner,5.0,0
62533,20-04-14,Blibli,Peralatan Olahraga,0.0,0
62534,20-04-14,Blibli,Alat Tulis dan Kantor,0.0,0
62535,20-04-14,Blibli,Hasil Laut,0.0,0
62536,20-04-14,Shopee,Otomotif,2.0,0
62537,20-04-14,Shopee,Perlengkapan Bayi,0.0,0
62538,20-04-14,Shopee,Produk Kecantikan,2.0,0
62539,20-04-14,Shopee,Minuman,791.0,0
62540,20-04-14,Shopee,Buku dan Novel,0.0,0
62541,20-04-14,Shopee,Roti,297.0,0
62542,20-04-14,Shopee,Perlengkapan Kado,0.0,0
62543,20-04-14,Shopee,Peralatan Rumah Tangga,1077.0,0
62544,20-04-14,Shopee,Kebutuhan Sehari-hari,411.0,0
62545,20-04-14,Shopee,Makanan Jadi,181.0,0
62546,20-04-14,Shopee,Telur Ayam,120.0,0
62547,20-04-14,Shopee,Makanan Beku KemasanS,35.669,0
62548,20-04-14,Shopee,Sayur,3264.0,0
62549,20-04-14,Shopee,Buah,6.0,0
62550,20-04-14,Shopee,Gadget dan Aksesoris Handphone,1.0,0
62551,20-04-14,Shopee,IoT dan Smart Home,0.0,0
62552,20-04-14,Shopee,Peralatan Portable,0.0,0
62553,20-04-14,Shopee,Alat Elektronik Rumah,0.0,0
62554,20-04-14,Shopee,Perawatan Kesehatan,0.0,0
62555,20-04-14,Shopee,Fashion Wanita,0.0,0
62556,20-04-14,Shopee,Tanaman Hias,0.0,0
62557,20-04-14,Shopee,Perlengkapan Bayi,6.0,0
62558,20-04-14,Shopee,Perlengkapan Camping,0.0,0
62559,20-04-14,Shopee,Novel,0.0,0
62560,20-04-14,Shopee,Daging,117.346,0
62561,20-04-14,Shopee,Perlengkapan Ibadah,179.0,0
62562,20-04-14,Shopee,Perlengkapan Petshop,0.0,0
62563,20-04-14,Shopee,Voucher Game dan Layanan,0.0,0
62564,20-04-14,Shopee,Daging Putih,134.595,0
62565,20-04-14,Shopee,Kuliner,23.0,0
62566,20-04-14,Shopee,Peralatan Olahraga,0.0,0
62567,20-04-14,Shopee,Alat Tulis dan Kantor,0.0,0
62568,20-04-14,Shopee,Hasil Laut,0.0,0
62569,21-04-14,Lazada,Otomotif,2.0,0
62570,21-04-14,Lazada,Perlengkapan Bayi,0.0,0
62571,21-04-14,Lazada,Produk Kecantikan,0.0,0
62572,21-04-14,Lazada,Minuman,743.0,0
62573,21-04-14,Lazada,Buku dan Novel,0.0,0
62574,21-04-14,Lazada,Roti,155.0,0
62575,21-04-14,Lazada,Perlengkapan Kado,0.0,0
62576,21-04-14,Lazada,Peralatan Rumah Tangga,762.0,0
62577,21-04-14,Lazada,Kebutuhan Sehari-hari,341.0,0
62578,21-04-14,Lazada,Makanan Jadi,171.0,0
62579,21-04-14,Lazada,Telur Ayam,174.0,0
62580,21-04-14,Lazada,Makanan Beku KemasanS,18.0,0
62581,21-04-14,Lazada,Sayur,2302.0,0
62582,21-04-14,Lazada,Buah,7.0,0
62583,21-04-14,Lazada,Gadget dan Aksesoris Handphone,7.0,0
62584,21-04-14,Lazada,IoT dan Smart Home,0.0,0
62585,21-04-14,Lazada,Peralatan Portable,0.0,0
62586,21-04-14,Lazada,Alat Elektronik Rumah,1.0,0
62587,21-04-14,Lazada,Perawatan Kesehatan,0.0,0
62588,21-04-14,Lazada,Fashion Wanita,0.0,0
62589,21-04-14,Lazada,Tanaman Hias,0.0,0
62590,21-04-14,Lazada,Perlengkapan Bayi,8.0,0
62591,21-04-14,Lazada,Perlengkapan Camping,16.0,0
62592,21-04-14,Lazada,Novel,0.0,0
62593,21-04-14,Lazada,Daging,163.746,0
62594,21-04-14,Lazada,Perlengkapan Ibadah,104.0,0
62595,21-04-14,Lazada,Perlengkapan Petshop,0.0,0
62596,21-04-14,Lazada,Voucher Game dan Layanan,0.0,0
62597,21-04-14,Lazada,Daging Putih,89.859,0
62598,21-04-14,Lazada,Kuliner,21.0,0
62599,21-04-14,Lazada,Peralatan Olahraga,0.0,0
62600,21-04-14,Lazada,Alat Tulis dan Kantor,0.0,0
62601,21-04-14,Lazada,Hasil Laut,0.0,0
62602,21-04-14,Tokopedia,Otomotif,5.0,0
62603,21-04-14,Tokopedia,Perlengkapan Bayi,0.0,0
62604,21-04-14,Tokopedia,Produk Kecantikan,3.0,0
62605,21-04-14,Tokopedia,Minuman,1247.0,0
62606,21-04-14,Tokopedia,Buku dan Novel,0.0,0
62607,21-04-14,Tokopedia,Roti,169.0,0
62608,21-04-14,Tokopedia,Perlengkapan Kado,0.0,0
62609,21-04-14,Tokopedia,Peralatan Rumah Tangga,1078.0,0
62610,21-04-14,Tokopedia,Kebutuhan Sehari-hari,546.0,0
62611,21-04-14,Tokopedia,Makanan Jadi,336.0,0
62612,21-04-14,Tokopedia,Telur Ayam,62.0,0
62613,21-04-14,Tokopedia,Makanan Beku KemasanS,43.0,0
62614,21-04-14,Tokopedia,Sayur,3499.0,0
62615,21-04-14,Tokopedia,Buah,4.0,0
62616,21-04-14,Tokopedia,Gadget dan Aksesoris Handphone,1.0,0
62617,21-04-14,Tokopedia,IoT dan Smart Home,0.0,0
62618,21-04-14,Tokopedia,Peralatan Portable,0.0,0
62619,21-04-14,Tokopedia,Alat Elektronik Rumah,0.0,0
62620,21-04-14,Tokopedia,Perawatan Kesehatan,0.0,0
62621,21-04-14,Tokopedia,Fashion Wanita,0.0,0
62622,21-04-14,Tokopedia,Tanaman Hias,0.0,0
62623,21-04-14,Tokopedia,Perlengkapan Bayi,10.0,0
62624,21-04-14,Tokopedia,Perlengkapan Camping,12.0,0
62625,21-04-14,Tokopedia,Novel,0.0,0
62626,21-04-14,Tokopedia,Daging,20.716.501,0
62627,21-04-14,Tokopedia,Perlengkapan Ibadah,149.0,0
62628,21-04-14,Tokopedia,Perlengkapan Petshop,0.0,0
62629,21-04-14,Tokopedia,Voucher Game dan Layanan,0.0,0
62630,21-04-14,Tokopedia,Daging Putih,265.922,0
62631,21-04-14,Tokopedia,Kuliner,46.0,0
62632,21-04-14,Tokopedia,Peralatan Olahraga,0.0,0
62633,21-04-14,Tokopedia,Alat Tulis dan Kantor,0.0,0
62634,21-04-14,Tokopedia,Hasil Laut,7.0,0
62635,21-04-14,Blibli,Otomotif,0.0,0
62636,21-04-14,Blibli,Perlengkapan Bayi,0.0,0
62637,21-04-14,Blibli,Produk Kecantikan,0.0,0
62638,21-04-14,Blibli,Minuman,351.0,0
62639,21-04-14,Blibli,Buku dan Novel,0.0,0
62640,21-04-14,Blibli,Roti,81.0,0
62641,21-04-14,Blibli,Perlengkapan Kado,0.0,0
62642,21-04-14,Blibli,Peralatan Rumah Tangga,320.0,0
62643,21-04-14,Blibli,Kebutuhan Sehari-hari,96.0,0
62644,21-04-14,Blibli,Makanan Jadi,61.0,0
62645,21-04-14,Blibli,Telur Ayam,122.0,0
62646,21-04-14,Blibli,Makanan Beku KemasanS,5.0,0
62647,21-04-14,Blibli,Sayur,1065.0,0
62648,21-04-14,Blibli,Buah,0.0,0
62649,21-04-14,Blibli,Gadget dan Aksesoris Handphone,0.0,0
62650,21-04-14,Blibli,IoT dan Smart Home,0.0,0
62651,21-04-14,Blibli,Peralatan Portable,0.0,0
62652,21-04-14,Blibli,Alat Elektronik Rumah,0.0,0
62653,21-04-14,Blibli,Perawatan Kesehatan,0.0,0
62654,21-04-14,Blibli,Fashion Wanita,0.0,0
62655,21-04-14,Blibli,Tanaman Hias,0.0,0
62656,21-04-14,Blibli,Perlengkapan Bayi,2.0,0
62657,21-04-14,Blibli,Perlengkapan Camping,13.0,0
62658,21-04-14,Blibli,Novel,0.0,0
62659,21-04-14,Blibli,Daging,33.782,0
62660,21-04-14,Blibli,Perlengkapan Ibadah,81.0,0
62661,21-04-14,Blibli,Perlengkapan Petshop,0.0,0
62662,21-04-14,Blibli,Voucher Game dan Layanan,0.0,0
62663,21-04-14,Blibli,Daging Putih,62.850.998,0
62664,21-04-14,Blibli,Kuliner,1.0,0
62665,21-04-14,Blibli,Peralatan Olahraga,0.0,0
62666,21-04-14,Blibli,Alat Tulis dan Kantor,0.0,0
62667,21-04-14,Blibli,Hasil Laut,0.0,0
62668,21-04-14,Shopee,Otomotif,4.0,0
62669,21-04-14,Shopee,Perlengkapan Bayi,0.0,0
62670,21-04-14,Shopee,Produk Kecantikan,0.0,0
62671,21-04-14,Shopee,Minuman,924.0,0
62672,21-04-14,Shopee,Buku dan Novel,0.0,0
62673,21-04-14,Shopee,Roti,321.0,0
62674,21-04-14,Shopee,Perlengkapan Kado,0.0,0
62675,21-04-14,Shopee,Peralatan Rumah Tangga,1164.0,0
62676,21-04-14,Shopee,Kebutuhan Sehari-hari,466.0,0
62677,21-04-14,Shopee,Makanan Jadi,209.0,0
62678,21-04-14,Shopee,Telur Ayam,142.0,0
62679,21-04-14,Shopee,Makanan Beku KemasanS,26.062,0
62680,21-04-14,Shopee,Sayur,3881.0,0
62681,21-04-14,Shopee,Buah,3.0,0
62682,21-04-14,Shopee,Gadget dan Aksesoris Handphone,1.0,0
62683,21-04-14,Shopee,IoT dan Smart Home,0.0,0
62684,21-04-14,Shopee,Peralatan Portable,0.0,0
62685,21-04-14,Shopee,Alat Elektronik Rumah,0.0,0
62686,21-04-14,Shopee,Perawatan Kesehatan,0.0,0
62687,21-04-14,Shopee,Fashion Wanita,0.0,0
62688,21-04-14,Shopee,Tanaman Hias,0.0,0
62689,21-04-14,Shopee,Perlengkapan Bayi,3.0,0
62690,21-04-14,Shopee,Perlengkapan Camping,25.0,0
62691,21-04-14,Shopee,Novel,0.0,0
62692,21-04-14,Shopee,Daging,107.271,0
62693,21-04-14,Shopee,Perlengkapan Ibadah,214.0,0
62694,21-04-14,Shopee,Perlengkapan Petshop,0.0,0
62695,21-04-14,Shopee,Voucher Game dan Layanan,0.0,0
62696,21-04-14,Shopee,Daging Putih,199.39,0
62697,21-04-14,Shopee,Kuliner,22.0,0
62698,21-04-14,Shopee,Peralatan Olahraga,0.0,0
62699,21-04-14,Shopee,Alat Tulis dan Kantor,0.0,0
62700,21-04-14,Shopee,Hasil Laut,0.0,0
62701,22-04-14,Lazada,Otomotif,4.0,0
62702,22-04-14,Lazada,Perlengkapan Bayi,0.0,0
62703,22-04-14,Lazada,Produk Kecantikan,2.0,0
62704,22-04-14,Lazada,Minuman,968.0,0
62705,22-04-14,Lazada,Buku dan Novel,0.0,0
62706,22-04-14,Lazada,Roti,153.0,0
62707,22-04-14,Lazada,Perlengkapan Kado,0.0,0
62708,22-04-14,Lazada,Peralatan Rumah Tangga,713.0,0
62709,22-04-14,Lazada,Kebutuhan Sehari-hari,397.0,0
62710,22-04-14,Lazada,Makanan Jadi,190.0,0
62711,22-04-14,Lazada,Telur Ayam,59.0,0
62712,22-04-14,Lazada,Makanan Beku KemasanS,17.0,0
62713,22-04-14,Lazada,Sayur,2339.0,0
62714,22-04-14,Lazada,Buah,2.0,0
62715,22-04-14,Lazada,Gadget dan Aksesoris Handphone,1.0,0
62716,22-04-14,Lazada,IoT dan Smart Home,0.0,0
62717,22-04-14,Lazada,Peralatan Portable,0.0,0
62718,22-04-14,Lazada,Alat Elektronik Rumah,0.0,0
62719,22-04-14,Lazada,Perawatan Kesehatan,0.0,0
62720,22-04-14,Lazada,Fashion Wanita,0.0,0
62721,22-04-14,Lazada,Tanaman Hias,0.0,0
